Clover ID,Name,Alternate Name,Price,Price Type,Price Unit,Tax Rates,Cost,Product Code,SKU,Modifier Groups,Quantity,Printer Labels,Hidden,Non-revenue item
VFHP4Q82RQV8P,Stone Tech Glass $60 Glass,,59.99,Fixed,,DEFAULT,31.5,247767214138,,,27,,No,No
9AMDTVH67XJ0M,Pax 3 Amber,,249.99,Fixed,,DEFAULT,166.0,840005600320,,,0,,No,No
YW66GSG7R1MF8,Quartz Banger $25,,24.99,Fixed,,DEFAULT,7.99,247983594106,,,-12,,No,No
A1KGCVSGETJXJ,Quartz Banger $20,,19.99,Fixed,,DEFAULT,6.0,248003105425,,,6,,No,No
CX1F63P5RY4XJ,Quartz Banger $15,,14.99,Fixed,,DEFAULT,3.0,248043369573,,,-6,,No,No
WWQ1VZSA3K0ZC,Wirry Glass (Dan) Sm. Tube,,119.99,Fixed,,DEFAULT,60.0,248075935227,,,1,,No,No
3CPTRYFC6CK8J,JJMFH Glass - $40,,39.99,Fixed,,DEFAULT,17.0,248111543065,,,2,,No,No
F5P1PXE2TP01Y,JJMFH Glass - $100,,99.99,Fixed,,DEFAULT,50.0,248133898488,,,0,,No,No
AQDHP7RGGSCAJ,Epic Glass $80,,79.99,Fixed,,DEFAULT,20.0,248356256027,,,0,,No,No
HF4BKKRMGVZ4M,Randy's TROO Vaporizer Black,,59.99,Fixed,,DEFAULT,22.0,850739005254,,,-1,,No,No
BR8JC6FA90Q6T,Randy's TROO Vaporizer Red,,59.99,Fixed,,DEFAULT,22.0,850387007013,,,0,,No,No
S0M43Y5VCF6H8,Crush Glass Bubbler,,49.99,Fixed,,DEFAULT,22.0,248478855337,,,4,,No,No
ASC0VBX3FPFAA,Epic Glass $20,,19.99,Fixed,,DEFAULT,6.78,248622193490,,,1,,No,No
MB6XK3HA62Q5P,Smelly Proof Bags XL Single,,1.99,Fixed,,DEFAULT,0.0,248653688491,,,3,,No,No
2Y73Y0Z90VVT4,Wulf Uni S Black w/Green,,31.99,Fixed,,DEFAULT,16.0,101061005468,,,4,,No,No
P9GJGVPCYGDRJ,Wulf Uni S White w/Black,,31.99,Fixed,,DEFAULT,16.0,101061005529,,,3,,No,No
RRSYZPW1T9174,Wulf Uni S Black w/White,,31.99,Fixed,,DEFAULT,16.0,101061005482,,,3,,No,No
F4E0YCCFMBYPY,Wulf Uni S Purple w/Black,,31.99,Fixed,,DEFAULT,16.0,101061005505,,,3,,No,No
7NRHPKEHMH288,Lookah Seahorse Pro Silver,,69.99,Fixed,,DEFAULT,24.0,6973199590031,,,1,,No,No
QF5YDVXZ58CZ2,Matt Stefanilo $100 Glass,,99.99,Fixed,,DEFAULT,50.0,249943041422,,,2,,No,No
G32VP407RR5GG,Matt Stefanilo $120 Glass,,119.99,Fixed,,DEFAULT,60.0,250331568681,1,,1,,No,No
495AS746SZRTY,PJ Davenport $240 Bub,,239.99,Fixed,,DEFAULT,120.0,249981476118,,,1,,No,No
2D2HGR1WEQ8P6,PJ Davenport $60 Glass,,59.99,Fixed,,DEFAULT,30.0,250085248570,,,3,,No,No
K60QG22YXNJHR,PJ Davenport $80 Glass,,79.99,Fixed,,DEFAULT,40.0,250105639906,,,2,,No,No
4WTS7GVV801KY,PJ Davenport $100 Glass,,99.99,Fixed,,DEFAULT,50.0,250126656142,,,2,,No,No
TW1NQRTP873VA,PJ Davenport $120 Glass,,119.99,Fixed,,DEFAULT,60.0,250234350369,,,3,,No,No
AE4Z9GS3PNZJ0,$130 Glass,,129.99,Fixed,,DEFAULT,75.0,257658260311,,,0,,No,No
DXKTS6C52Q8RG,GV Nectar Straw $20,,19.99,Fixed,,DEFAULT,10.0,250564655905,,,3,,No,No
C87ZSYE0QA5FM,GV Nectar Straw $25,,24.99,Fixed,,DEFAULT,12.5,250591923732,,,4,,No,No
P79KPYQZW22XP,JJMFH Glass - $120,,119.99,Fixed,,DEFAULT,60.0,250806967209,,,4,,No,No
3XP9DKMTQVHN6,Boom Box Santa Book,,14.99,Fixed,,DEFAULT,10.0,250912634385,,,6,,No,No
6TKAJJ69X29XJ,Symple Pods Hardshell Case,,9.99,Fixed,,DEFAULT,0.0,653559582123,,,0,,No,No
C0FFKQ5W6W874,Raj Bee Glass,,674.99,Fixed,,DEFAULT,0.0,251678564350,,,1,,No,No
PT692WZZG8MCJ,HSW $35 Silicone,,34.99,Fixed,,DEFAULT,10.5,252157853699,,,2,,No,No
QMBY0C5M8KBQ8,HSW $40 Ashcatcher,,39.99,Fixed,,DEFAULT,16.95,252444386534,,,0,,No,No
Y8CR1Y56XJ14A,Arsenal Glass Iriedescent Mini Jig,,99.99,Fixed,,DEFAULT,47.0,649754010172,,,1,,No,No
8XW8TZWV4Z8JP,Arsenal Glass Iredescent Royale,,79.99,Fixed,,DEFAULT,39.5,649754010165,,,0,,No,No
QPZNAS2QZD7JR,Arsenal Glass Jammer,,59.99,Fixed,,DEFAULT,29.0,689820756641,,,2,,No,No
1KNY4HJKYGD1P,Arsenal Glass Gemini,,89.99,Fixed,,DEFAULT,39.5,698869552732,,,2,,No,No
RD5SN05ESB7D8,Arsenal Glass Iriedescent Gemini,,99.99,Fixed,,DEFAULT,49.5,649754010127,,,0,,No,No
6QT194KK9C192,22ml Si.icone Jar,,3.99,Fixed,,DEFAULT,1.0,252835213944,,,29,,No,No
YAXZD3MA2D6CC,JJMFH / Evoker Autopilot and Ring Chillum Set,,599.99,Fixed,,DEFAULT,420.0,253873700939,,,1,,No,No
7MD7YDH5WF5A8,JJMFH Glass - $30,,29.99,Fixed,,DEFAULT,15.0,253915178153,,,3,,No,No
9D43S8WT4GPV8,Sabre Torch DS-710,,29.99,Fixed,,DEFAULT,12.0,667031353453,,,13,,No,No
D674C0V2REST8,Sheldon Black Mouthpiece,,49.99,Fixed,,DEFAULT,25.0,254654180988,,,0,,No,No
CNVPDSTVVQT3Y,Slate Glass Canon,,1700.0,Fixed,,DEFAULT,1500.0,255448103480,,,1,,No,No
WNA7972MVXBX8,Slate Glass Chain,,649.99,Fixed,,DEFAULT,500.0,255463802757,,,1,,No,No
X2B604BAZFDQ6,Slate Glass / Charley Reynolds Rig,,1199.99,Fixed,,DEFAULT,1000.0,256488366743,,,1,,No,No
Y9VJB876V29V2,Superphunkglassworks - $100 Slide,,99.99,Fixed,,DEFAULT,50.0,257588123915,,,6,,No,No
Q2TWMMAGF9858,Stone Soup - Prints,,11.99,Fixed,,DEFAULT,6.0,257736683223,,,9,,No,No
E51CFPFSYYA48,Stone Soup - Stckers,,2.99,Fixed,,DEFAULT,1.5,257759003152,,,18,,No,No
XF3YBQ05NZ1B2,"Mood Mats - 8""",,11.99,Fixed,,DEFAULT,6.0,258658243014,,,7,,No,No
39BG0GAF1MKKW,"Mood Mats - 12""",,19.99,Fixed,,DEFAULT,10.0,258678407892,,,5,,No,No
REZQSVGBJERKC,PJ Davenport $40 Glass,,39.99,Fixed,,DEFAULT,20.0,260864977638,,,6,,No,No
Y3AB1J1VWKJW2,$35 Grinder,,34.99,Fixed,,DEFAULT,12.95,261375369899,HSW-VSGRN0050,,0,,No,No
NJR5WTEMK04AC,Raw Plastic Roller - 125mm,,4.99,Fixed,,DEFAULT,2.29,716165288206,HSW-RAW125,,12,,No,No
QM6JMKPD6THE8,Doobtube - Small or Large,,1.25,Fixed,,DEFAULT,0.48,261616854696,,,97,,No,No
4WHF4RY2WVQ7P,Randy's Rolling Machine - 79mm,,2.99,Fixed,,DEFAULT,1.5,261661673983,,,11,,No,No
YDS01W7AYCJS6,$35 Glass,,34.99,Fixed,,DEFAULT,17.5,261734073733,,,2,,No,No
Y2JZD94WS15A6,Epic Glass Blunt - Small,,11.99,Fixed,,DEFAULT,6.0,261791335966,,,5,,No,No
6BSRT1XPH8M9G,Epic Glass Blunt - Large,,19.99,Fixed,,DEFAULT,10.0,261821822008,,,2,,No,No
BGYNKHSG3NWJW,"Vatra 14"" Tube Bag",,34.99,Fixed,,DEFAULT,16.0,261865136994,,,2,,No,No
R58Q9KXYQ33FJ,Yocan Loki,,39.99,Fixed,,DEFAULT,17.0,6971154226650,GV-LOKI,,8,,No,No
5Y229JQD76XMM,aaaYocan Loki,,39.99,Fixed,,DEFAULT,13.5,,HSW-LOKI,,0,,No,No
1AB5X6BYW0SXR,Yocan Loki Tip 5-pack,,24.99,Fixed,,DEFAULT,12.35,6971154226643,,,5,,No,No
HQE65J7EKB9AR,Lock-N-Load Chillum - 9mm,,4.99,Fixed,,DEFAULT,2.0,841991101433,BIO-LOCKNLOAD9MM,,51,,No,No
N9P4PHNPZ5DWE,Lock-N-Load Chillum - 20mm,,7.99,Fixed,,DEFAULT,4.0,262082805168,BIO-LOCKNLOAD20MM,,22,,No,No
QYAJ3H56EGCB4,$40 Bio Grinder,,39.99,Fixed,,DEFAULT,12.99,262136228394,,,8,,No,No
YDBSD9W5AKBXM,Bio $150 Glass,,149.99,Fixed,,DEFAULT,50.0,262192967640,,,2,,No,No
6E7TYSVP1K7JP,Bio $80 Glass,,79.99,Fixed,,DEFAULT,28.0,262223853546,,,2,,No,No
2DN95T9P5GDPC,Bio $50 Glass,,49.99,Fixed,,DEFAULT,17.0,262243547937,,,0,,No,No
3STQ3969XQ5G8,Bio $15 Slide,,14.99,Fixed,,DEFAULT,3.5,262281279265,,,3,,No,No
J1CCK8BD226DG,Jacob Glass $40,,39.99,Fixed,,DEFAULT,16.0,263876925642,,,1,,No,No
1ZSAV6SXTBXN4,Maxx 1000 Digital Scale,,29.99,Fixed,,DEFAULT,10.99,7233570543636,SUPERIOR-BALANCE-MAXX-1000,,7,,No,No
W76ASBHTWNCEJ,Ash Resin Ashtray $20,,19.99,Fixed,,DEFAULT,10.0,238875899553,,,4,,No,No
NNTWCYZTBJ62A,Ash Resin Ashtray $10,,9.99,Fixed,,DEFAULT,5.0,264252060391,,,3,,No,No
ZPQKHEFC41JMM,Ash Resin Ashtray $15,,14.99,Fixed,,DEFAULT,7.5,264275555416,,,3,,No,No
SQ2QXBBZ000DM,"RYOT Large 3"" Spring Loaded Bat -  Black",,4.99,Fixed,,DEFAULT,2.5,827190481019,,,4,,No,No
FJRVH1JDZT9AG,Blue Pond Farm CBD Flower - 1gm - Hot Blonde,,8.99,Fixed,,DEFAULT,3.0,265282278572,,,1,,No,No
8PHWR6FJ9H5FG,Blue Pond Farm CBD Flower - 1gm - Sagan,,8.99,Fixed,,DEFAULT,3.0,265291589553,,,1,,No,No
SD782Y7A1C1XY,Blue Pond Farm CBD Flower - 1gm - Queen's Dream,,8.99,Fixed,,DEFAULT,3.0,265302410746,,,1,,No,No
40MBVEZ4HXZ4C,Pubz Lobster Medium Red,,129.99,Fixed,,DEFAULT,65.0,266345676359,,,4,,No,No
16BMJMT0VC906,Pubz Lobster Medium Blue,,149.99,Fixed,,DEFAULT,75.0,266365676865,,,3,,No,No
E9T08TK49MZ7G,Pubz Lobster Large Red,,149.99,Fixed,,DEFAULT,75.0,266402241469,,,3,,No,No
5XZ0C8A42FPHJ,Pubz Lobster Small Blue,,139.99,Fixed,,DEFAULT,70.0,266461225424,,,1,,No,No
7XBXB8GMWEHE8,$25 Ashcatcher,,24.99,Fixed,,DEFAULT,9.0,267273605930,,,4,,No,No
H7V39QPQZKZJR,Xvape Avant - Black,,59.99,Fixed,,DEFAULT,30.0,6970464120931,,,4,,No,No
BGRMFBHW0JV7E,Kowabunga Glass $25 Piece,,24.99,Fixed,,DEFAULT,12.0,242008157090,,,1,,No,No
PQ09F14BFK8JP,Kowabunga Glass $20 Piece,,19.99,Fixed,,DEFAULT,8.0,,,,6,,No,No
VB0EEAWXV2S08,Kowabunga Glass $150 Piece,,149.99,Fixed,,DEFAULT,80.0,242026569660,,,1,,No,No
C7X4YHT3WZS4A,"Randy's 13/16"" Stainless Steel Screens 20ct",,1.99,Fixed,,DEFAULT,0.36,850004557549,,,36,,No,No
VKMAQJ9R8NX6W,$50 Grinder,,49.99,Fixed,,DEFAULT,20.3,242117574979,,,0,,No,No
76HJNJYVZ8FET,$25 Glass - Made In USA,,24.99,Fixed,,DEFAULT,7.0,242151371091,,,0,,No,No
71SKJTA4TE8RP,Focus V Carta - Dry Herb Atomizer,,29.99,Fixed,,DEFAULT,15.0,242236710562,MASTERMINDED,,0,,No,No
JD51D7QWART4M,Focus V Carta - Quartz Buckets,,19.99,Fixed,,DEFAULT,8.5,242227960433,,,0,,No,No
GJ5M3S6R6F71J,Focus V Carta - Concentrate Atomizer,,49.99,Fixed,,DEFAULT,22.5,242311788486,,,0,,No,No
RY1E49S7WG4X2,Focus V Carta - Replacement Glass,,39.99,Fixed,,DEFAULT,20.0,242323065001,,,0,,No,No
REXDJHCE17ARC,Focus V Carta - Batteries,,24.99,Fixed,,DEFAULT,12.5,242307852344,,,0,,No,No
ZC9CW8G0PBV3E,Focus V Carta - Cleaning Swabs,,2.99,Fixed,,DEFAULT,1.5,810058611390,,,0,,No,No
BV4MDR0E4KA6R,Focus V Carta - E-Rig Kit (MSRP $250),,199.99,Fixed,,DEFAULT,100.0,850017877009,MASTERMINDED-FOCUS-V,,0,,No,No
6JATTNGHNWEGA,XVAPE Vista Vista Mini 2 - E-Rig,,149.99,Fixed,,DEFAULT,80.0,6970464121358,,,0,,No,No
8BK5B0ERCVG0T,Blue Pond CBD Flower - 7g,,34.99,Fixed,,DEFAULT,14.0,242493610117,,,0,,No,No
Z9HDSPPQFHDTW,Blue Pond CBD Flower - 3.5g,,19.99,Fixed,,DEFAULT,7.0,242517664027,,,0,,No,No
F2YA8S84002WA,Happy Fruit Gummies Mellow Mango,,19.99,Fixed,,DEFAULT,7.99,850025442503,,,0,,No,No
8NPRJJQ7XQG4R,Happy Fruit Vapes - Lifted Lemonade,,34.99,Fixed,,DEFAULT,17.49,850025442404,,,0,,No,No
1GWHMVZ88GMAA,Happy Fruit Vapes - Berry Cool,,34.99,Fixed,,DEFAULT,13.99,850025442367,,,0,,No,No
2E62TH4YM584A,Happy Fruit Vapes - Apple Bliss,,34.99,Fixed,,DEFAULT,17.49,850025442381,,,0,,No,No
WCFFFBGEKD414,Happy Fruit Vapes - Peach Paradise,,34.99,Fixed,,DEFAULT,17.49,850025442459,,,0,,No,No
ASEA1SRQ4BXMJ,Happy Fruit Vapes - Strawberry Bounce,,34.99,Fixed,,DEFAULT,17.49,850025442398,,,0,,No,No
47CNW8SKJWDS6,Happy Fruit Vapes - Thunder Punch,,39.99,Fixed,,DEFAULT,19.99,850025442473,,,0,,No,No
YQKBPHHKEAV2M,Morningstar & Firestarter Triple Beaker w/Implosion,,169.99,Fixed,,DEFAULT,85.0,242759031663,,,0,,No,No
V0ADDB19DB6X6,Kevin McMurray $140 Glass,,139.99,Fixed,,DEFAULT,70.0,242787728863,,,0,,No,No
6SVKQDEC8EGET,Sugarmatty - $40 Glass,,39.99,Fixed,,DEFAULT,20.0,242845598988,,,0,,No,No
V64Z438GVT7YM,Sugarmatty - $50 Glass,,49.99,Fixed,,DEFAULT,25.0,242837336376,,,0,,No,No
B4RX2DFZWA4VC,Sugarmatty - $20 Glass,,19.99,Fixed,,DEFAULT,10.0,242895044022,,,0,,No,No
SKM7XTRYNK7EC,Broken Glass Design - $20 Glass,,19.99,Fixed,,DEFAULT,10.0,242923334255,,,0,,No,No
WWA9R8AK9KZYP,$80 Glass,,79.99,Fixed,,DEFAULT,40.0,242945453552,,,0,,No,No
V894PWG02GW5E,Sugarmatty - $25 Glass,,24.99,Fixed,,DEFAULT,12.0,242975766325,,,0,,No,No
CKGMFQEBARFN2,$60 Glass,,59.99,Fixed,,DEFAULT,30.0,2100000322145,,,0,,No,No
VDHT93VVQ5EBT,Sugarmatty - $30 Glass,,29.99,Fixed,,DEFAULT,15.0,243018202381,,,0,,No,No
GJBT3SYHPBG2M,Exxus Plus VV 380MAH - Blue,,19.99,Fixed,,DEFAULT,5.0,101051003085,,,0,,No,No
3ZZR8XHWCZY7A,Exxus Plus VV 380MAH - Green,,19.99,Fixed,,DEFAULT,5.0,101051003092,,,0,,No,No
V8Z6T65F8ZR7T,Evan Shore Quartz Banger - Standard,,99.99,Fixed,,DEFAULT,50.0,243265614586,,,0,,No,No
B6JT8G2RS5B3Y,Evan Shore Quartz Banger - Beveled,,109.99,Fixed,,DEFAULT,55.0,243287280240,,,0,,No,No
2J9EV6RS39SEJ,Evan Shore Quartz Banger - Opaque,,129.99,Fixed,,DEFAULT,65.0,243303742745,,,0,,No,No
MHKCZKG81HXQ2,PJ Davenport $35 Glass,,34.99,Fixed,,DEFAULT,16.0,243352386822,,,0,,No,No
BR7NASBZ4V2D8,PJ Davenport $130 Glass,,129.99,Fixed,,DEFAULT,65.0,243375044990,,,0,,No,No
04TZP320T8AYM,Slate Glass - $500 Glass,,499.99,Fixed,,DEFAULT,300.0,243404897481,,,0,,No,No
0S5WPZFK02FA8,Slate Glass - $250 Glass,,249.99,Fixed,,DEFAULT,150.0,243441310363,,,0,,No,No
7TD1J9PW5MDK2,Rich Lynn $300 Glass,,299.99,Fixed,,DEFAULT,160.0,243495614363,,,0,,No,No
G3C1A3EK4G330,Elliott - $30 Glass,,29.99,Fixed,,DEFAULT,15.0,243527728457,,,0,,No,No
MD3Q87W33SRTR,Elliott - $40 Glass,,39.99,Fixed,,DEFAULT,20.0,243544334082,,,0,,No,No
0FSYD4Q4A0CXR,Plant Hanger,,34.99,Fixed,,DEFAULT,20.0,243587792214,,,0,,No,No
A6NNMF31G7GK0,Happy Fruit Gummies Cherry Lifted Limeade,,29.99,Fixed,,DEFAULT,11.99,850025442510,,,0,,No,No
X80B14PPBQEGP,Happy Fruit Gummies Blueberry Dream,,24.99,Fixed,,DEFAULT,9.99,850025442534,,,0,,No,No
VR62N1RMBWDV8,Happy Fruit Gummies Guava Delight,,29.99,Fixed,,DEFAULT,11.99,850025442527,,,0,,No,No
ZT8W4SD96QCTM,Import Glass - $8,,7.99,Fixed,,DEFAULT,2.45,243734401693,,,0,,No,No
XHZAG6GV3BC4C,Import Glass - $20,,19.99,Fixed,,DEFAULT,5.25,243761895236,,,0,,No,No
ZERWFBQRN00GJ,Exxus Minovo - Cosmic Black Cobra,,29.99,Fixed,,DEFAULT,14.0,101051004433,,,0,,No,No
11A5QTTCM1F9P,Exxus Minovo - Unicorn Cobra,,29.99,Fixed,,DEFAULT,14.0,101051004396,,,0,,No,No
NJ1YPTZYTK8XM,Exxus Minovo - Gold Cobra,,29.99,Fixed,,DEFAULT,14.0,101051004419,,,0,,No,No
W2FKCK8VMJ0CC,Exxus Minovo - Full Color Cobra,,29.99,Fixed,,DEFAULT,14.0,101051004402,,,0,,No,No
SAQDRZH1KNPSC,Exxus Minovo - Black Cobra,,29.99,Fixed,,DEFAULT,14.0,101051004426,,,0,,No,No
744QT0VBCGSZ4,Import Glass - $30,,29.99,Fixed,,DEFAULT,11.95,243961790775,,,0,,No,No
DEJC7A7ZHK0S4,Grav Glass - $10,,9.99,Fixed,,DEFAULT,5.0,244002384878,,,0,,No,No
GWX5ARFNDCRRG,Grav Glass - $40,,39.99,Fixed,,DEFAULT,20.0,244025680063,,,0,,No,No
F95G2Y5QDZ3HT,Grav Glass - $60,,59.99,Fixed,,DEFAULT,30.0,244036077142,,,0,,No,No
14T04F13BEGJP,Grav Glass - $30,,29.99,Fixed,,DEFAULT,15.0,244094726969,,,0,,No,No
C71V4GYYP0NPJ,Cvault 2L w/Boveda Pack,,39.99,Fixed,,DEFAULT,28.0,244136739797,,,0,,No,No
A0CZAR2MYG7W4,Lazarus Naturals CBD Gummies - Elderberry - Everyday Immunity,,11.99,Fixed,,DEFAULT,6.0,810061152682,,,0,,No,No
TK1JK5TVC93DW,Lazarus Naturals CBD Gummies - Huckleberry - Everyday Calm,,11.99,Fixed,,DEFAULT,6.0,810061152644,,,0,,No,No
NP83FDTE8176C,Lazarus Naturals CBD Gummies - Blackberry - Energy Blend,,11.99,Fixed,,DEFAULT,6.0,810061152620,,,0,,No,No
CES59E0D7X4XR,Lazarus Naturals CBD Lotion - Fragrence Free,,24.99,Fixed,,DEFAULT,12.5,810061152323,,,0,,No,No
9V3QPZNFPT5DA,Lazarus Naturals CBD Dog Chews Calming Support,,19.99,Fixed,,DEFAULT,10.0,810061152781,,,0,,No,No
NC76M9KEZ20KG,Lazarus Naturals CBS Fruit Tarts - Strawberry Lemon,,17.99,Fixed,,DEFAULT,9.0,850010466910,,,0,,No,No
THXWATP2VFF9R,Lazarus Naturals CBS Fruit Tarts - Orange Pineapple,,17.99,Fixed,,DEFAULT,9.0,850010466859,,,0,,No,No
9NGGG2399817P,Lazarus Naturals CBS Fruit Tarts - Mango,,17.99,Fixed,,DEFAULT,9.0,850010466828,,,0,,No,No
9D6MKBAHM8SF2,Happy Fruit Vapes - Moon Berry,,34.99,Fixed,,DEFAULT,0.0,850025442435,,,0,,No,No
85NDACZ2D8BN8,RIO by Stache Box - Red,,159.99,Fixed,,DEFAULT,80.0,121583214223,,,0,,No,No
G9N39FJN8FPP4,RIO by Stache Box - Black,,159.99,Fixed,,DEFAULT,80.0,121583213820,,,0,,No,No
0KDT8Z31AMD1R,DigiTül,,29.99,Fixed,,DEFAULT,15.0,121583378413,,,0,,No,No
5GJW15EGTFJAC,"Vatra 18"" Tube Bag",,42.99,Fixed,,DEFAULT,21.0,244694763364,,,0,,No,No
QA276KB8E45HC,Ashcatcher 2-pack,,39.99,Fixed,,DEFAULT,17.0,244722550096,,,0,,No,No
DA3S8A9K910QA,"Vatra Zip Pouch -  5.5""",,4.99,Fixed,,DEFAULT,2.0,244858005583,,,0,,No,No
CXW4ZA11XBMH4,"Vatra Zip Pouch -  6.5""",,8.99,Fixed,,DEFAULT,4.0,244863208412,,,0,,No,No
XH2A392H870AG,"Vatra Zip Pouch -  8""",,10.99,Fixed,,DEFAULT,5.0,244874155941,,,0,,No,No
RNTGB4JQS1HH8,"Vatra Capsule - 6""",,10.99,Fixed,,DEFAULT,5.0,244966552207,,,0,,No,No
N13AQ3SB5GYYC,"Vatra Capsule - 4""",,8.99,Fixed,,DEFAULT,4.0,244956263533,,,0,,No,No
301EW2HZDVR70,Yocan UNI Pro v2,,49.99,Fixed,,DEFAULT,24.0,245023209201,,,0,,No,No
8C36FTHRX1EJR,Elliott - $50 Glass,,49.99,Fixed,,DEFAULT,25.0,245043116466,,,0,,No,No
DFCKAEB2PA5KA,Happy Fruit Gummies Lifted Lemonade,,29.99,Fixed,,DEFAULT,11.99,850025442244,,,0,,No,No
A3H7JJ2PFPPXR,Happy Fruit Gummies Thunder Punch,,29.99,Fixed,,DEFAULT,11.99,850025442305,,,0,,No,No
VC30G8K8D031E,Happy Fruit Gummies Strawberry Bounce,,24.99,Fixed,,DEFAULT,9.99,850025442282,,,0,,No,No
6PVFEQGN38PK8,Happy Fruit Gummies Berry Cool,,19.99,Fixed,,DEFAULT,7.99,850025442138,,,0,,No,No
DNXMV349DH4WA,Seth Keighley $400 Piece,,399.99,Fixed,,DEFAULT,200.0,245188878021,,,0,,No,No
XJHSDT8JFK73A,Seth Keighley $300 Piece,,299.99,Fixed,,DEFAULT,150.0,245208887989,,,0,,No,No
XXTVJT9VG97CY,Seth Keighley $150 Piece,,149.99,Fixed,,DEFAULT,75.0,245237836132,,,0,,No,No
EAAHHJXQDMCME,Augy $600 Glass,,599.99,Fixed,,DEFAULT,325.0,245251266595,,,0,,No,No
C8AG0JRRRMECJ,Bio $60 Glass,,59.99,Fixed,,DEFAULT,30.0,245293338830,,,0,,No,No
FWTWZ8JHA39E2,Mini-Angle Eagle Lighter - Plain,,2.79,Fixed,,DEFAULT,1.4,,,,0,,No,No
YW0F43MXDYAX0,$300 Glass,,299.99,Fixed,,DEFAULT,150.0,245385983962,,,0,,No,No
CW07TZKCHRQPW,Berzerker Sugar Skull Pendant,,499.99,Fixed,,DEFAULT,300.0,245425152075,,,0,,No,No
PK058ESY0NMWC,Multiverse $60 Glass,,59.99,Fixed,,DEFAULT,27.0,245452873622,,,0,,No,No
CZY3RR6EEWZ7M,Cherry City Wrap & Rake Spoon,,24.99,Fixed,,DEFAULT,12.0,245521527616,,,0,,No,No
NJF1WGXA2N3Z4,Prism $40 Glass,,39.99,Fixed,,DEFAULT,18.0,245546492814,,,0,,No,No
VVPK32VSZW5PA,Jits & BMW Frit Spoon,,24.99,Fixed,,DEFAULT,13.0,245577959270,,,0,,No,No
Y5X61B8EZXWKR,Ben's Glass Art Spoon,,24.99,Fixed,,DEFAULT,12.0,245604516698,,,0,,No,No
VR01NPDZP8RHY,Ben's Glass Art Chillum,,19.99,Fixed,,DEFAULT,10.0,245622552173,,,0,,No,No
9MHG9ZFY78BCM,Leen Glass $30 Glass,,29.99,Fixed,,DEFAULT,15.0,245648297867,,,0,,No,No
AADZ33Z66MNR0,Berzerker $130 Glass,,129.99,Fixed,,DEFAULT,65.0,245676225788,,,0,,No,No
59FYBGBK3WFP8,Florin Collab Glass Spoon,,199.99,Fixed,,DEFAULT,90.0,245694914503,,,0,,No,No
A59QAHJDFZ666,E.Bitten Mushroom Recycler,,299.99,Fixed,,DEFAULT,180.0,245733071686,,,0,,No,No
9F1BH5KDXB5FY,Yocan Magneto Coil 5-pack - No Cap,,24.99,Fixed,,DEFAULT,14.99,6971154220689,,,0,,No,No
75MTVK4DWE2F8,Mini-Angle Eagle Lighter,,2.89,Fixed,,DEFAULT,1.35,853195000467,,,0,,No,No
TBBWFPJNDEPX2,PJ $150 Glass,,149.99,Fixed,,DEFAULT,70.0,245835540820,,,0,,No,No
HY81CFHB5BRJ2,RIGS Tray,,14.99,Fixed,,DEFAULT,10.0,245872955007,,,0,,No,No
C11K7BBSYW4WJ,Rich Lynn $25 Glass,,24.99,Fixed,,DEFAULT,12.5,245943695870,,,0,,No,No
03KW2KXXG3YEG,Augy $120 Glass,,119.99,Fixed,,DEFAULT,60.0,245974615328,,,0,,No,No
PV74DVWRRHDY6,Augy $150 Glass,,149.99,Fixed,,DEFAULT,75.0,245998785397,,,0,,No,No
BA5Q6B53JMD82,Augy $170 Glass,,169.99,Fixed,,DEFAULT,85.0,246012136454,,,0,,No,No
J2VEE8APVH3XY,JJMFH & c4glass Ray Gun,,599.99,Fixed,,DEFAULT,280.0,246068933496,,,0,,No,No
ZKENP7YNWRNTJ,TAG - $220 Glass,,219.99,Fixed,,DEFAULT,110.0,246167772316,,,0,,No,No
BRBM11Q3PR6HT,TAG - $160 Glass,,159.99,Fixed,,DEFAULT,80.0,246233176017,,,0,,No,No
DFACEPS86B25Y,TAG - $130 Glass,,129.99,Fixed,,DEFAULT,62.0,246213427061,,,0,,No,No
8CQK94G7Z9EA2,Xvape Avant - Mouthpiece,,7.99,Fixed,,DEFAULT,4.0,246349004327,,,0,,No,No
9T1E06MZE2CMY,WAGS $8 Chillum,,7.99,Fixed,,DEFAULT,3.0,246377084629,,,0,,No,No
QVNQFBE5J4AJA,$90 Glass,,89.99,Fixed,,DEFAULT,45.0,246401599501,,,0,,No,No
F27DP6EJYSZN6,Matt Beale $40 Glass,,39.99,Fixed,,DEFAULT,20.0,246433669616,,,0,,No,No
EW3TXZ1E6TDKP,Diane Gilliam -  $30 Glass,,29.99,Fixed,,DEFAULT,15.0,246483669857,,,0,,No,No
CMXD14XGQ3VMJ,Diane Gilliam -  $25 Glass,,24.99,Fixed,,DEFAULT,13.0,246505316677,,,0,,No,No
6HEJ33G89SPE6,Matt Beale - $180 Glass,,179.99,Fixed,,DEFAULT,90.0,246568459083,,,0,,No,No
H24XDHZ9S0SYW,Aaron Uretsky - Electric Coconut Lucid Gator,,1999.99,Fixed,,DEFAULT,1200.0,246597521508,,,0,,No,No
C9JQ4DJ0PKBFT,Aaron Uretsky - Clear Koala,,299.99,Fixed,,DEFAULT,150.0,246614507713,,,0,,No,No
